Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 5142 от 16.06.2022, ТС: Мото Мото гос. номер: ;;;;;
Проверка и поиск утечки тока;1 000,000;1;1 000,000;0,00;0,00
Ремонт приборной панели;5 000,000;1;5 000,000;0,00;0,00
Итого;6 000,000;;6 000,000;;0,00
Заказ-наряд №: 5143 от 10.06.2022, ТС: Nissan X-Trail гос. номер: Т568ХО72;;;;;
Замена мотора отопителя;3 000,000;1;3 000,000;0,00;0,00
Компьютерная диагностика;1 000,000;1;1 000,000;0,00;0,00
Итого;4 000,000;;4 000,000;;0,00
Заказ-наряд №: 5149 от 10.06.2022, ТС: Toyota Hilux Pick Up гос. номер: 777;;;;;
Компъютерная диагностика;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 5150 от 10.06.2022, ТС: LADA LARGUS RS035L гос. номер: Т660УК72;;;;;
Компьютерная диагностика;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 5151 от 10.06.2022, ТС: Toyota Hilux Pick Up гос. номер: 777;;;;;
Компьютерная диагностика;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 5153 от 10.06.2022, ТС: Toyota Hilux Pick Up гос. номер: 777;;;;;
Компьютерная диагностика;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 5158 от 11.06.2022, ТС: Toyota Hilux Pick Up гос. номер: 777;;;;;
Электротехнические работы;500,000;1;500,000;0,00;0,00
Итого;500,000;;500,000;;0,00
Заказ-наряд №: 5161 от 11.06.2022, ТС: Toyota Hilux Pick Up гос. номер: 777;;;;;
Электротехнические работы;1 400,000;1;1 400,000;0,00;0,00
Итого;1 400,000;;1 400,000;;0,00
Заказ-наряд №: 5167 от 11.06.2022, ТС: Toyota Hilux Pick Up гос. номер: 777;;;;;
Электротехнические работы;1 750,000;1;1 750,000;0,00;0,00
Итого;1 750,000;;1 750,000;;0,00
Заказ-наряд №: 5171 от 22.01.2023, ТС: Самолето Ветролет гос. номер: ;;;;;
Диагностика электрооборудования;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 5172 от 11.06.2022, ТС: Toyota Hilux Pick Up гос. номер: 777;;;;;
Промывка форсунок;1 500,000;1;1 500,000;0,00;0,00
Итого;1 500,000;;1 500,000;;0,00
Заказ-наряд №: 5173 от 11.06.2022, ТС: Mitsubishi Pajero гос. номер: В388НУ89;;;;;
Диагностика перпеключателя сиденья, проверка питания;1 000,000;1;1 000,000;0,00;0,00
Компьютерная диагностика;1 000,000;1;1 000,000;0,00;0,00
Снятие установка сиденья водителя, ремонт электропроволдки;2 000,000;1;2 000,000;0,00;0,00
Итого;4 000,000;;4 000,000;;0,00
Заказ-наряд №: 5184 от 12.06.2022, ТС: Toyota Hilux Pick Up гос. номер: 777;;;;;
Электротехнические работы;1 500,000;1;1 500,000;0,00;0,00
Итого;1 500,000;;1 500,000;;0,00
Заказ-наряд №: 5187 от 12.06.2022, ТС: Toyota Hilux Pick Up гос. номер: 777;;;;;
Компютерная диагностика поиск неисправности;3 000,000;1;3 000,000;0,00;0,00
Итого;3 000,000;;3 000,000;;0,00
Заказ-наряд №: 5188 от 12.06.2022, ТС: LADA VESTA гос. номер: Н221ЕН797;;;;;
Компютерная диагностика поиск неисправности;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 5189 от 12.06.2022, ТС: Toyota Hilux Pick Up гос. номер: 777;;;;;
Компютерная диагностика поиск неисправности;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 5209 от 15.06.2022, ТС: Mazda 2 гос. номер: О300ЕР72;;;;;
Ведомая диагностика поиска неисправностей ,чтение кодов неисправностей вэлектронных блоках;500,000;1;500,000;0,00;0,00
Итого;500,000;;500,000;;0,00
Заказ-наряд №: 5212 от 14.06.2022, ТС: Hyundai Santa Fe гос. номер: Х935ТН163;;;;;
Электротехнические работы ремонт электропроводки;3 000,000;1;3 000,000;0,00;0,00
Итого;3 000,000;;3 000,000;;0,00
Заказ-наряд №: 5216 от 14.06.2022, ТС: ГАЗ 2217 гос. номер: С222СЕ72;;;;;
Ведомая диагностика поиска неисправностей ,чтение кодов неисправностей вэлектронных блоках;1 000,000;1;1 000,000;0,00;0,00
Свечи зажигания- замена;400,000;1;400,000;0,00;0,00
Итого;1 400,000;;1 400,000;;0,00
Заказ-наряд №: 5222 от 14.06.2022, ТС: LADA VESTA GFK 110 гос. номер:О338ЕК797;;;;;
Ведомая диагностика поиска неисправностей ,чтение кодов неисправностей вэлектронных блоках;1 000,000;1;1 000,000;0,00;0,00
Очистка дроссельной заслонки;500,000;1;500,000;0,00;0,00
Итого;1 500,000;;1 500,000;;0,00
Заказ-наряд №: 5225 от 14.06.2022, ТС: LADA VESTA гос. номер: Н202ЕН797;;;;;
Ведомая диагностика поиска неисправностей ,чтение кодов неисправностей вэлектронных блоках,адаптация дроссельной заслонки;1 000,000;1;1 000,000;0,00;0,00
Демонтаж/монтаж дроссельной заслонки;500,000;1;500,000;0,00;0,00
Итого;1 500,000;;1 500,000;;0,00
Заказ-наряд №: 5234 от 15.06.2022, ТС: Kia Ceed гос. номер: Т656РО72;;;;;
Электротехнические работы;500,000;1;500,000;0,00;0,00
Итого;500,000;;500,000;;0,00
Заказ-наряд №: 5236 от 15.06.2022, ТС: Chevrolet Tahoe гос. номер: Е814ТУ186;;;;;
Ведомая диагностика поиска неисправностей ,чтение кодов неисправностей вэлектронных блоках;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 5237 от 15.06.2022, ТС: Renault Sandero гос. номер: С814КУ72;;;;;
Заправка кондиционера;2 500,000;1;2 500,000;0,00;0,00
Итого;2 500,000;;2 500,000;;0,00
Заказ-наряд №: 5270 от 17.06.2022, ТС: Toyota Hilux Pick Up гос. номер: 777;;;;;
Заправка спецжидкостями(масло,антифриз,фреон и т.д);4 500,000;1;4 500,000;0,00;0,00
Итого;4 500,000;;4 500,000;;0,00
Заказ-наряд №: 5274 от 17.06.2022, ТС: Volkswagen Touareg гос. номер: К020МК 72;;;;;
Замена вентилятора печки салона;2 500,000;1;2 500,000;0,00;0,00
Компютерная диагностика поиск неисправности;2 000,000;1;2 000,000;0,00;0,00
Итого;4 500,000;;4 500,000;;0,00
Заказ-наряд №: 5279 от 17.06.2022, ТС: Toyota Hilux Pick Up гос. номер: 777;;;;;
Заправка кондиционера;2 500,000;1;2 500,000;0,00;0,00
Итого;2 500,000;;2 500,000;;0,00
Заказ-наряд №: 5280 от 22.06.2022, ТС: LADA GFL 110 VESTA гос. номер: Х318ЕТ797;;;;;
Замена предохранителя;50,000;1;50,000;0,00;0,00
Компютерная диагностика электрооборудования;500,000;1;500,000;0,00;0,00
Проверка . ремонт  проводки электрооборудования;2 000,000;1;2 000,000;0,00;0,00
Итого;2 550,000;;2 550,000;;0,00
Заказ-наряд №: 5282 от 17.06.2022, ТС: LADA VESTA гос. номер: М706ЕН797;;;;;
Компьютерная диагностика;800,000;1;800,000;0,00;0,00
Проверка системы кондиционирования;600,000;1;600,000;0,00;0,00
Итого;1 400,000;;1 400,000;;0,00
Заказ-наряд №: 5284 от 17.06.2022, ТС: Toyota Hilux Pick Up гос. номер: 777;;;;;
Диагностика электрооборудования (генератора);1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 5291 от 17.06.2022, ТС: Toyota Hilux Pick Up гос. номер: 777;;;;;
Заправка кондиционера;3 500,000;1;3 500,000;0,00;0,00
Электротехнические работы;500,000;1;500,000;0,00;0,00
Итого;4 000,000;;4 000,000;;0,00
Заказ-наряд №: 5296 от 18.06.2022, ТС: Hyundai Solaris гос. номер: Н872ХУ72;;;;;
Замена ламп приборной доски;1 000,000;1;1 000,000;0,00;0,00
Компютерная диагностика поиск неисправности;1 000,000;1;1 000,000;0,00;0,00
Проверка замена клапана ванос;500,000;1;500,000;0,00;0,00
Прошивка ЕВРО-2;6 000,000;1;6 000,000;0,00;0,00
Итого;8 500,000;;8 500,000;;0,00
Заказ-наряд №: 5298 от 18.06.2022, ТС: Toyota Hilux Pick Up гос. номер: 777;;;;;
Заправка кондиционера;2 500,000;1;2 500,000;0,00;0,00
Итого;2 500,000;;2 500,000;;0,00
Заказ-наряд №: 5299 от 18.06.2022, ТС: DAIMLER BENZ C180 гос. номер: E616OE72;;;;;
Компьютерная диагностика;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 5302 от 18.06.2022, ТС: Hyundai Sonata гос. номер: Н430ХС197;;;;;
Компьютерная диагностика электронных систем;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 5304 от 18.06.2022, ТС: Toyota Hilux Pick Up гос. номер: 777;;;;;
Компьютерная диагностика;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 5305 от 20.06.2022, ТС: Toyota Hilux Pick Up гос. номер: 777;;;;;
Компьютерная диагностика;1 500,000;1;1 500,000;0,00;0,00
Итого;1 500,000;;1 500,000;;0,00
Заказ-наряд №: 5308 от 18.06.2022, ТС: Toyota Hilux Pick Up гос. номер: 777;;;;;
Компьютерная диагностика;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 5309 от 18.06.2022, ТС: Toyota Hilux Pick Up гос. номер: 777;;;;;
Компьютерная диагностика;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 5311 от 18.06.2022, ТС: Toyota Hilux Pick Up гос. номер: 777;;;;;
Заправка кондиционера;2 500,000;1;2 500,000;0,00;0,00
Итого;2 500,000;;2 500,000;;0,00
Заказ-наряд №: 5312 от 18.06.2022, ТС: ГАЗ 2217 гос. номер: С222СЕ72;;;;;
Прошивка евро 2;10 000,000;1;10 000,000;0,00;0,00
Итого;10 000,000;;10 000,000;;0,00
Заказ-наряд №: 5316 от 20.06.2022, ТС: Mitsubishi Pajero гос. номер: Е019ОС186;;;;;
Замер топлива;1 000,000;1;1 000,000;0,00;0,00
Компютерная диагностика поиск неисправности;1 000,000;1;1 000,000;0,00;0,00
Итого;2 000,000;;2 000,000;;0,00
Заказ-наряд №: 5327 от 20.06.2022, ТС: LADA VESTA GFK 110 гос. номер:М213ЕР797;;;;;
Компьютерная диагностика;800,000;1;800,000;0,00;0,00
Итого;800,000;;800,000;;0,00
Заказ-наряд №: 5329 от 04.07.2022, ТС: Lexus ES250 гос. номер: Р159МС72;;;;;
АКБ-замена;500,000;1;500,000;0,00;0,00
Ведомая диагностика поиска неисправностей ,чтение кодов неисправностей вэлектронных блоках;1 000,000;1;1 000,000;0,00;0,00
Электротехнические работы;500,000;1;500,000;0,00;0,00
Итого;2 000,000;;2 000,000;;0,00
Заказ-наряд №: 5352 от 21.06.2022, ТС: Toyota Hilux Pick Up гос. номер: 777;;;;;
Замена золотников заправочных портов;400,000;1;400,000;0,00;0,00
Заправка кондиц.(газ,масло)и экспресс диагностика легковые авто;2 500,000;1;2 500,000;0,00;0,00
Итого;2 900,000;;2 900,000;;0,00
Заказ-наряд №: 5358 от 21.06.2022, ТС: LADA VESTA GFK 110 гос. номер:М217ЕР797;;;;;
Бензонасос-разборка/сборка;800,000;1;800,000;0,00;0,00
Бензонасос-снятие/установка;800,000;1;800,000;0,00;0,00
Итого;1 600,000;;1 600,000;;0,00
Заказ-наряд №: 5361 от 21.06.2022, ТС: Toyota Hilux Pick Up гос. номер: 777;;;;;
Электротехнические работы;3 000,000;1;3 000,000;0,00;0,00
Итого;3 000,000;;3 000,000;;0,00
Заказ-наряд №: 5362 от 09.07.2022, ТС: Toyota Sequoia гос. номер: М245ОК86;;;;;
Компютерная диагностика поиск неисправности;1 000,000;1;1 000,000;0,00;0,00
Провкерка катушки зажигания;500,000;1;500,000;0,00;0,00
Итого;1 500,000;;1 500,000;;0,00
Заказ-наряд №: 5364 от 22.06.2022, ТС: LADA LARGUS KSA45L гос. номер:О098ХК72;;;;;
Промывка очистка форсунок;2 500,000;1;2 500,000;0,00;0,00
Ремонт регулятора холостого хода;2 000,000;1;2 000,000;0,00;0,00
Итого;4 500,000;;4 500,000;;0,00
Заказ-наряд №: 5366 от 22.06.2022, ТС: Toyota Hilux Pick Up гос. номер: 777;;;;;
Заправка кондиц.(газ,масло)и экспресс диагностика легковые авто;2 500,000;1;2 500,000;0,00;0,00
Итого;2 500,000;;2 500,000;;0,00
Заказ-наряд №: 5374 от 22.06.2022, ТС: Toyota Hilux Pick Up гос. номер: 777;;;;;
Замена катушки зажигания 1 шт.;200,000;1;200,000;0,00;0,00
Компьютерная диагностика;1 000,000;1;1 000,000;0,00;0,00
Итого;1 200,000;;1 200,000;;0,00
Заказ-наряд №: 5373 от 24.06.2022, ТС: Hyundai Solaris гос. номер: С864МК72;;;;;
Ведомая диагностика поиска неисправностей ,чтение кодов неисправностей вэлектронных блоках;1 000,000;1;1 000,000;0,00;0,00
Замена датчика массового расхода воздуха;200,000;1;200,000;0,00;0,00
Итого;1 200,000;;1 200,000;;0,00
Заказ-наряд №: 5376 от 22.06.2022, ТС: Toyota Hilux Pick Up гос. номер: 777;;;;;
Ремонт люка;1 000,000;1;1 000,000;0,00;0,00
Ремонт фар;1 500,000;1;1 500,000;0,00;0,00
Итого;2 500,000;;2 500,000;;0,00
Заказ-наряд №: 5393 от 23.07.2022, ТС: Toyota Sequoia гос. номер: М245ОК86;;;;;
Компьютерная диагностика;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 5400 от 24.06.2022, ТС: Toyota Hilux Pick Up гос. номер: 777;;;;;
Заправка кондиц.(газ,масло)и экспресс диагностика легковые авто;3 500,000;1;3 500,000;0,00;0,00
Итого;3 500,000;;3 500,000;;0,00
Заказ-наряд №: 5406 от 24.06.2022, ТС: Toyota Hilux Pick Up гос. номер: 777;;;;;
Компютерная диагностика поиск неисправности;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 5408 от 29.06.2022, ТС: Nissan Note гос. номер: О122ХА72;;;;;
Поиск утечки;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 5411 от 25.06.2022, ТС: LADA VESTA GFK 110 гос. номер:М217ЕР797;;;;;
Заправка кондиц.(газ,масло)и экспресс диагностика легковые авто;1 500,000;1;1 500,000;0,00;0,00
Итого;1 500,000;;1 500,000;;0,00
Заказ-наряд №: 5410 от 24.06.2022, ТС: BMW X6 гос. номер: К200МТ150;;;;;
Заправка кондиц.(газ,масло)и экспресс диагностика джип с добавлением красителя;2 700,000;1;2 700,000;0,00;0,00
Итого;2 700,000;;2 700,000;;0,00
Заказ-наряд №: 5424 от 25.06.2022, ТС: Toyota Hilux Pick Up гос. номер: 777;;;;;
Электротехнические работы;5 000,000;1;5 000,000;0,00;0,00
Итого;5 000,000;;5 000,000;;0,00
Заказ-наряд №: 5431 от 28.06.2022, ТС: Ford Mondeo гос. номер: Р799НК72;;;;;
Компютерная диагностика поиск неисправности;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 5433 от 26.06.2022, ТС: Toyota Hilux Pick Up гос. номер: 777;;;;;
Электротехнические работы;3 500,000;1;3 500,000;0,00;0,00
Итого;3 500,000;;3 500,000;;0,00
Заказ-наряд №: 5436 от 08.07.2022, ТС: Toyota LАND СRUISЕR 100 гос. номер:Н921СХ86;;;;;
Заправка кондиц.(газ,масло)и экспресс диагностика джип;4 500,000;1;4 500,000;0,00;0,00
Экспресс диагностика герметичности кондиционера;2 000,000;1;2 000,000;0,00;0,00
Итого;6 500,000;;6 500,000;;0,00
Заказ-наряд №: 5477 от 28.06.2022, ТС: Kia Rio гос. номер: К540НЕ186;;;;;
Замена свечей и катушек зажигания;799,000;1;799,000;0,00;0,00
Компьютерная диагностика;1 000,000;1;1 000,000;0,00;0,00
Проверка и замена ламп (9шт);1 000,000;1;1 000,000;0,00;0,00
Проверка катушек  и свечей;500,000;1;500,000;0,00;0,00
Регулировка натядения ремня генератора;300,000;1;300,000;0,00;0,00
Ремонт брелка сигнализации(чистка и замена 1й кнопкир);500,000;1;500,000;0,00;0,00
Ремонт электропроводки багажника;1 500,000;1;1 500,000;0,00;0,00
Ремонт электроцепей автозапуска;500,000;1;500,000;0,00;0,00
Итого;6 099,000;;6 099,000;;0,00
Заказ-наряд №: 5479 от 29.06.2022, ТС: Toyota Hilux Pick Up гос. номер: 777;;;;;
Убрать ошибки;500,000;1;500,000;0,00;0,00
Итого;500,000;;500,000;;0,00
Заказ-наряд №: 5483 от 29.06.2022, ТС: Kia Ceed гос. номер: Х099ЕО72;;;;;
Замена катушки зажигания 1 шт.;200,000;1;200,000;0,00;0,00
Замена свечи зажигания ДВС;400,000;1;400,000;0,00;0,00
Компютерная диагностика поиск неисправности;1 000,000;1;1 000,000;0,00;0,00
Итого;1 600,000;;1 600,000;;0,00
Заказ-наряд №: 5489 от 29.06.2022, ТС: Toyota Hilux Pick Up гос. номер: 777;;;;;
Электротехнические работы;3 000,000;1;3 000,000;0,00;0,00
Итого;3 000,000;;3 000,000;;0,00
Заказ-наряд №: 5491 от 29.06.2022, ТС: Chevrolet Orlando гос. номер: К787РО 186;;;;;
Компьютерная диагностика;1 000,000;1;1 000,000;0,00;0,00
Обжимка клемы;500,000;1;500,000;0,00;0,00
Итого;1 500,000;;1 500,000;;0,00
Заказ-наряд №: 5525 от 01.07.2022, ТС: Toyota Hilux Pick Up гос. номер: 777;;;;;
Электротехнические работы;6 000,000;1;6 000,000;0,00;0,00
Итого;6 000,000;;6 000,000;;0,00
Заказ-наряд №: 5534 от 02.07.2022, ТС: Ford Mondeo гос. номер: Р799НК72;;;;;
Замер утечки тока и проверка АКБ;500,000;1;500,000;0,00;0,00
Итого;500,000;;500,000;;0,00
Заказ-наряд №: 5535 от 22.01.2023, ТС: Самолето Ветролет гос. номер: ;;;;;
Диагностика электрооборудования;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 5538 от 02.07.2022, ТС: Toyota Hilux Pick Up гос. номер: 777;;;;;
Электротехнические работы;999,000;1;999,000;0,00;0,00
Итого;999,000;;999,000;;0,00
Заказ-наряд №: 5552 от 03.07.2022, ТС: Toyota Hilux Pick Up гос. номер: 777;;;;;
Проверка электрооборудования;500,000;1;500,000;0,00;0,00
Итого;500,000;;500,000;;0,00
Заказ-наряд №: 5554 от 03.07.2022, ТС: Toyota Hilux Pick Up гос. номер: 777;;;;;
Замена аккамуляторной клемы с доработкой;500,000;1;500,000;0,00;0,00
Итого;500,000;;500,000;;0,00
Заказ-наряд №: 5556 от 03.07.2022, ТС: Toyota Hilux Pick Up гос. номер: 777;;;;;
Бензонасос-разборка/сборка;1 000,000;1;1 000,000;0,00;0,00
Бензонасос-снятие/установка;1 500,000;1;1 500,000;0,00;0,00
Компьютерная диагностика;1 000,000;1;1 000,000;0,00;0,00
Итого;3 500,000;;3 500,000;;0,00
Заказ-наряд №: 5558 от 03.07.2022, ТС: Toyota Hilux Pick Up гос. номер: 777;;;;;
Компьютерная диагностика;1 000,000;1;1 000,000;0,00;0,00
Чистка контактов;500,000;1;500,000;0,00;0,00
Итого;1 500,000;;1 500,000;;0,00
Заказ-наряд №: 5582 от 05.07.2022, ТС: LADA VESTA GFK 110 гос. номер:М556ЕР797;;;;;
Демонтаж/монтаж дроссельной заслонки;400,000;1;400,000;0,00;0,00
Замена датчика положения коленвала;200,000;1;200,000;0,00;0,00
Компютерная диагностика электрооборудования;500,000;1;500,000;0,00;0,00
Чистка дроссельной заслонки;600,000;1;600,000;0,00;0,00
Итого;1 700,000;;1 700,000;;0,00
Заказ-наряд №: 5584 от 06.07.2022, ТС: ВАЗ Гранта гос. номер: С010ОХ72;;;;;
Прошивка EVRO -  2;4 000,000;1;4 000,000;0,00;0,00
Итого;4 000,000;;4 000,000;;0,00
Заказ-наряд №: 5591 от 05.07.2022, ТС: Kia Optima гос. номер: О428НВ45;;;;;
Компютерная диагностика поиск неисправности;1 000,000;1;1 000,000;0,00;0,00
Проверка работоспособности клапанов VVT;500,000;1;500,000;0,00;0,00
Проверка сигналов ДПКВ, ДПРВ и синхронизации осциллографом;2 000,000;1;2 000,000;0,00;0,00
Итого;3 500,000;;3 500,000;;0,00
Заказ-наряд №: 5590 от 05.07.2022, ТС: LADA LARGUS KSA45L гос. номер:С946ХК72;;;;;
Перепайка фишки подключения насоса;500,000;1;500,000;0,00;0,00
Итого;500,000;;500,000;;0,00
Заказ-наряд №: 5609 от 06.07.2022, ТС: Toyota Hilux Pick Up гос. номер: 777;;;;;
Диагностика ЭСУД;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 5610 от 27.08.2022, ТС: Opel Astra гос. номер: У619СВ72;;;;;
Замена блока ЭБУ;3 000,000;1;3 000,000;0,00;0,00
Ремонт электропроводки;2 000,000;1;2 000,000;0,00;0,00
Итого;5 000,000;;5 000,000;;0,00
Заказ-наряд №: 5611 от 07.07.2022, ТС: ВАЗ Гранта гос. номер: Р103ЕС72;;;;;
Компьютерная диагностика;1 000,000;1;1 000,000;0,00;0,00
Проверка герметичности впускного коллектора;500,000;1;500,000;0,00;0,00
Проверка давления топлива (ОК);500,000;1;500,000;0,00;0,00
Проверка подрулевого переключателя;500,000;1;500,000;0,00;0,00
Проверка свечей зажигания и высоковольтных проводов;500,000;1;500,000;0,00;0,00
Итого;3 000,000;;3 000,000;;0,00
Заказ-наряд №: 5634 от 08.07.2022, ТС: Toyota Camry гос. номер: Н877ОТ72;;;;;
Диагностика неисправности стартера;500,000;1;500,000;0,00;0,00
Ремонт стартера/сборка/разборка;1 000,000;1;1 000,000;0,00;0,00
Итого;1 500,000;;1 500,000;;0,00
Заказ-наряд №: 5641 от 08.07.2022, ТС: Toyota Hilux Pick Up гос. номер: 777;;;;;
Заправка кондиц.(газ,масло)и экспресс диагностика легковые авто;2 500,000;1;2 500,000;0,00;0,00
Компютерная диагностика поиск неисправности;1 000,000;1;1 000,000;0,00;0,00
Итого;3 500,000;;3 500,000;;0,00
Заказ-наряд №: 5645 от 08.07.2022, ТС: Toyota Hilux Pick Up гос. номер: 777;;;;;
Компютерная диагностика поиск неисправности;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 5646 от 08.07.2022, ТС: Toyota Hilux Pick Up гос. номер: 777;;;;;
Экспресс диагностика кондиционера;1 500,000;1;1 500,000;0,00;0,00
Итого;1 500,000;;1 500,000;;0,00
Заказ-наряд №: 5652 от 09.07.2022, ТС: Volkswagen Polo гос. номер: Р657МЕ72;;;;;
Очистка и промывка радиаторов без демонтажа;1 500,000;1;1 500,000;0,00;0,00
Итого;1 500,000;;1 500,000;;0,00
Заказ-наряд №: 5664 от 10.07.2022, ТС: Toyota Ipsum гос. номер: С614МУ72;;;;;
Компьютерная диагностика;1 000,000;1;1 000,000;0,00;0,00
Проверка сигналов ДПКВ-ДПРВ и эталонная осциллограмма;2 000,000;1;2 000,000;0,00;0,00
Чистка клапана VVT;500,000;1;500,000;0,00;0,00
Итого;3 500,000;;3 500,000;;0,00
Заказ-наряд №: 5663 от 09.07.2022, ТС: Toyota Hilux Pick Up гос. номер: 777;;;;;
Диффектовка генератора;500,000;1;500,000;0,00;0,00
Ремонт генератора;1 500,000;1;1 500,000;0,00;0,00
Итого;2 000,000;;2 000,000;;0,00
Заказ-наряд №: 5667 от 02.08.2022, ТС: LADA GFL 110 VESTA гос. номер: Т080ЕР797;;;;;
Заправка кондиционера (с учетом фриона);1 500,000;1;1 500,000;0,00;0,00
Итого;1 500,000;;1 500,000;;0,00
Заказ-наряд №: 5672 от 10.07.2022, ТС: Toyota Hilux Pick Up гос. номер: 777;;;;;
Диагностика герметичности системы (УФ-краситель в системе) 2 кондиц.;200,000;1;200,000;0,00;0,00
Заправка кондиционера;2 500,000;1;2 500,000;0,00;0,00
Итого;2 700,000;;2 700,000;;0,00
Заказ-наряд №: 5673 от 13.07.2022, ТС: Mitsubishi Lancer гос. номер: Т522ХЕ72;;;;;
Диагностика неисправности ДВС;1 000,000;1;1 000,000;0,00;0,00
Замена В/В проводов;100,000;1;100,000;0,00;0,00
Замена наконечников на катушки зажигания;200,000;1;200,000;0,00;0,00
Замена свечи зажигания ДВС;400,000;1;400,000;0,00;0,00
Итого;1 700,000;;1 700,000;;0,00
Заказ-наряд №: 5680 от 10.07.2022, ТС: Toyota Hilux Pick Up гос. номер: 777;;;;;
Мойка радиатора;1 500,000;1;1 500,000;0,00;0,00
Промывка инжекторов;2 500,000;1;2 500,000;0,00;0,00
Итого;4 000,000;;4 000,000;;0,00
Заказ-наряд №: 5710 от 15.07.2022, ТС: Daewoo Nexia гос. номер: О895МН72;;;;;
Диагностика ДВС;1 000,000;1;1 000,000;0,00;0,00
Ремонт электропроводки;1 000,000;1;1 000,000;0,00;0,00
Итого;2 000,000;;2 000,000;;0,00
Заказ-наряд №: 5726 от 13.07.2022, ТС: ВАЗ Ларгус гос. номер: Х605ХК174;;;;;
Заправка кондиц.(газ,масло)и экспресс диагностика легковые авто;2 500,000;1;2 500,000;0,00;0,00
Итого;2 500,000;;2 500,000;;0,00
Заказ-наряд №: 5732 от 13.07.2022, ТС: Toyota Hilux Pick Up гос. номер: 777;;;;;
Компютерная диагностика поиск неисправности;1 000,000;1;1 000,000;0,00;0,00
Осмотр подушек;500,000;1;500,000;0,00;0,00
Итого;1 500,000;;1 500,000;;0,00
Заказ-наряд №: 5739 от 13.07.2022, ТС: Toyota Hilux Pick Up гос. номер: 777;;;;;
Диагностика герметичности системы (УФ-краситель в системе) 1 кондиц.;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 5755 от 16.07.2022, ТС: LADA VESTA гос. номер: Т710РМ72;;;;;
Диагностика ДВС;500,000;1;500,000;0,00;0,00
Итого;500,000;;500,000;;0,00
Заказ-наряд №: 5764 от 15.07.2022, ТС: Toyota Hilux Pick Up гос. номер: 777;;;;;
Заправка кондиц.(газ,масло)и экспресс диагностика джип;4 200,000;1;4 200,000;0,00;0,00
Итого;4 200,000;;4 200,000;;0,00
Заказ-наряд №: 5765 от 15.07.2022, ТС: Toyota Hilux Pick Up гос. номер: 777;;;;;
Замена воздушного фильта ДВС;100,000;1;100,000;0,00;0,00
Замена фильтра салона;200,000;1;200,000;0,00;0,00
Очистка и промывка радиаторов без демонтажа;2 000,000;1;2 000,000;0,00;0,00
Итого;2 300,000;;2 300,000;;0,00
Заказ-наряд №: 5773 от 15.07.2022, ТС: Toyota Hilux Pick Up гос. номер: 777;;;;;
Диагностика ЭСУД;500,000;1;500,000;0,00;0,00
Итого;500,000;;500,000;;0,00
Заказ-наряд №: 5776 от 16.07.2022, ТС: Toyota LАND СRUISЕR 120 гос. номер:О686ТВ 72;;;;;
Демонтаж - монаж вентилятора печки;1 500,000;1;1 500,000;0,00;0,00
Диагностика симстемы отопления;1 000,000;1;1 000,000;0,00;0,00
Диффектовка генератора;500,000;1;500,000;0,00;0,00
